Married,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments,user,sensitive,label
0,3,600,70,0,0,6,550,70,0,0,0,26767,1,1
0,2,1470,1470,1,3,0,270,30,0,0,0,26768,1,0
0,3,590,520,1,6,0,20,20,0,0,0,26769,1,1
0,3,280,280,2,6,0,120,120,0,0,0,26770,1,1
1,3,4390,310,0,5,0,4390,310,1,2,1,26771,0,1
0,2,8620,220,1,4,0,8620,220,0,0,0,26772,1,1
0,2,1870,1570,0,2,4,1870,90,1,10,1,26773,1,0
0,2,1000,70,0,0,6,1000,0,1,11,1,26774,1,1
0,3,150,60,0,6,0,50,30,0,0,0,26775,1,1
0,2,3080,1630,1,0,4,2510,610,1,2,1,26776,1,1
0,3,170,170,3,6,0,10,20,0,0,0,26777,1,0
0,3,430,300,2,6,0,430,300,0,0,0,26778,1,1
0,2,480,70,0,0,0,380,50,2,7,1,26779,1,1
1,3,1530,1150,2,6,0,390,170,0,0,0,26780,0,1
0,3,1870,220,0,0,4,1590,160,1,12,1,26781,1,0
0,1,3590,140,0,0,0,3180,140,0,0,0,26782,1,1
0,3,1500,210,0,0,0,1230,150,0,0,0,26783,1,1
0,2,4980,370,0,0,6,4670,100,1,17,1,26784,1,0
0,2,4140,200,0,0,4,4060,200,1,8,1,26785,1,1
0,3,350,350,2,6,0,120,200,0,0,0,26786,1,1
0,3,270,150,2,6,0,270,150,0,0,0,26787,1,1
0,3,7830,310,0,0,6,7830,280,0,0,0,26788,1,0
0,1,140,140,3,6,0,0,60,1,1,1,26789,1,1
1,2,2470,100,0,0,2,2430,100,0,0,0,26790,0,1
0,3,3490,3240,1,3,0,1290,60,0,0,0,26791,1,1
0,2,2200,200,1,1,5,2170,0,1,7,1,26792,1,1
0,2,1110,320,0,6,0,750,310,0,0,0,26793,1,1
0,3,1680,1690,2,4,0,1060,0,0,0,0,26794,1,1
1,2,7040,310,0,0,3,6910,250,0,0,0,26795,0,1
0,3,420,420,2,6,0,70,420,0,0,0,26796,1,1
1,3,470,470,1,6,0,10,0,0,0,0,26797,0,1
0,3,490,120,0,6,0,270,80,0,0,0,26798,1,1
0,3,260,80,2,5,0,260,30,0,0,0,26799,1,1
0,3,5190,210,0,0,6,5090,180,0,0,0,26800,1,1
1,3,80,0,0,6,0,80,0,1,13,1,26801,0,0
0,2,560,210,0,6,0,350,210,1,4,1,26802,1,1
0,3,120,120,1,6,0,60,0,2,8,1,26803,1,0
1,2,1280,60,1,2,0,1280,60,0,0,0,26804,0,1
0,3,0,0,0,6,0,0,0,0,0,0,26805,1,1
0,3,2890,310,0,0,0,2500,240,0,0,0,26806,1,1
1,3,1920,1500,1,6,0,1650,1500,0,0,0,26807,0,1
0,3,1500,360,0,0,6,1500,50,0,0,0,26808,1,0
0,3,3170,170,0,0,0,3060,160,0,0,0,26809,1,1
0,2,1490,60,0,0,4,1480,50,0,0,0,26810,1,1
0,2,30,20,1,6,0,30,10,0,0,0,26811,1,1
0,2,2830,2830,2,5,0,330,90,0,0,0,26812,1,1
0,2,3740,180,0,0,3,3740,180,0,0,0,26813,1,0
0,3,50,1130,3,6,0,0,50,1,1,1,26814,0,1
1,2,900,150,0,0,4,690,90,1,2,1,26815,0,1
0,3,160,160,1,6,0,70,40,0,0,0,26816,1,1
0,2,1650,270,0,0,0,1640,70,0,0,0,26817,1,1
0,3,0,0,0,6,0,0,0,1,1,1,26818,1,0
0,3,150,150,2,6,0,100,0,0,0,0,26819,1,1
0,3,6550,3430,1,3,0,1020,40,0,0,0,26820,1,1
0,3,3260,180,0,0,6,3260,180,0,0,0,26821,1,1
1,2,120,120,2,6,0,20,110,1,2,1,26822,0,1
0,3,570,80,0,0,0,570,50,0,0,0,26823,1,1
0,3,3080,800,1,1,4,3080,110,0,0,0,26824,1,1
0,3,210,150,1,6,0,210,150,0,0,0,26825,1,1
0,3,230,90,0,0,0,140,90,1,13,1,26826,1,0
0,1,1530,250,0,0,6,1430,50,0,0,0,26827,1,1
0,3,9650,440,0,0,0,9450,420,0,0,0,26828,1,1
1,3,900,60,0,0,0,780,60,0,0,0,26829,0,0
1,1,0,0,0,6,0,0,0,0,0,0,26830,0,0
0,2,2130,310,0,0,0,1660,60,0,0,0,26831,1,1
0,3,1920,150,0,0,0,1920,150,0,0,0,26832,1,1
0,3,1850,1160,2,2,0,1830,150,0,0,0,26833,1,1
0,1,440,440,3,6,0,290,420,0,0,0,26834,1,1
1,3,4830,310,0,0,1,4830,180,1,2,1,26835,0,1
1,3,610,620,1,6,0,170,170,0,0,0,26836,0,1
1,3,50,60,1,6,0,0,60,1,1,1,26837,0,1
0,2,8030,3860,3,3,0,8030,330,0,0,0,26838,1,1
1,1,620,660,1,0,6,570,660,0,0,0,26839,0,1
0,3,540,540,2,5,0,80,60,1,2,1,26840,1,1
0,3,9460,480,0,0,1,9460,480,0,0,0,26841,1,1
1,3,2380,2380,4,6,0,80,20,0,0,0,26842,0,1
1,2,80,80,1,6,0,50,80,0,0,0,26843,0,1
1,3,20,20,1,6,0,10,10,0,0,0,26844,0,1
1,3,990,80,0,0,0,820,0,1,4,1,26845,0,0
1,3,110,150,1,5,0,110,150,1,2,1,26846,0,0
0,2,510,480,1,1,2,510,40,0,0,0,26847,1,1
1,1,1040,80,0,0,0,920,0,1,11,1,26848,0,1
0,2,310,50,0,0,0,190,40,2,6,1,26849,1,0
1,3,2550,2550,4,6,0,340,520,0,0,0,26850,0,1
0,3,1260,160,0,0,0,1000,160,1,8,1,26851,1,1
1,2,40,40,0,6,0,40,40,0,0,0,26852,0,1
1,2,170,50,0,6,0,170,0,1,3,1,26853,0,0
1,3,10,10,0,6,0,10,10,0,0,0,26854,0,1
1,1,670,150,0,6,0,620,150,1,2,1,26855,0,1
0,3,0,0,0,6,0,0,0,0,0,0,26856,1,0
1,3,840,950,2,6,0,680,230,0,0,0,26857,0,1
1,2,1780,980,0,0,4,1780,80,1,6,1,26858,0,0
1,1,2170,370,0,6,0,1270,310,0,0,0,26859,0,1
1,3,240,30,0,6,0,240,30,0,0,0,26860,0,1
1,2,4540,150,0,0,0,4540,120,0,0,0,26861,0,1
1,1,3040,3190,1,4,0,190,30,0,0,0,26862,0,1
1,1,2140,60,0,0,1,2140,40,0,0,0,26863,0,1
1,3,10,10,0,6,0,10,10,0,0,0,26864,0,1
1,2,2800,210,0,0,0,2630,130,1,11,1,26865,0,0
0,3,330,330,1,6,0,0,330,0,0,0,26866,1,0
1,3,8080,1250,0,0,4,7860,320,0,0,0,26867,0,1
1,2,2470,310,0,0,0,2120,120,0,0,0,26868,0,1
0,2,3110,1230,3,5,0,3110,30,0,0,0,26869,1,1
1,2,2200,0,0,5,0,2200,0,1,4,1,26870,0,0
1,3,300,300,2,6,0,70,70,0,0,0,26871,0,1
0,3,14900,520,0,0,3,14900,490,0,0,0,26872,1,1
1,2,3490,340,0,0,6,3420,340,1,4,1,26873,0,1
1,1,2230,610,0,4,0,2150,610,0,0,0,26874,0,1
0,3,6430,310,0,0,0,6430,310,0,0,0,26875,1,1
1,3,1050,0,0,6,0,1050,0,0,0,0,26876,0,1
1,2,8170,320,0,2,0,8170,320,0,0,0,26877,0,1
1,0,1560,110,0,0,0,1500,50,0,0,0,26878,0,1
0,2,4600,310,0,0,6,4070,180,1,11,1,26879,1,1
0,3,2010,1890,1,0,4,2010,0,1,12,1,26880,1,1
0,3,890,380,2,6,0,890,240,0,0,0,26881,1,1
1,3,2810,1830,1,1,0,1230,1830,0,0,0,26882,0,1
1,3,3670,3520,2,4,0,0,10,2,3,1,26883,0,0
1,3,430,430,3,6,0,40,160,0,0,0,26884,0,0
0,0,4750,210,0,0,0,4240,210,0,0,0,26885,1,1
1,1,70,70,0,6,0,70,70,0,0,0,26886,0,1
1,2,10640,610,0,0,6,10350,470,0,0,0,26887,0,1
0,3,6640,1010,0,2,0,6310,310,0,0,0,26888,1,1
0,2,720,60,0,6,0,610,60,1,9,1,26889,1,0
0,2,8580,5320,1,0,1,8580,320,0,0,0,26890,1,1
0,2,10770,400,0,0,3,10620,400,0,0,0,26891,1,0
0,2,800,70,0,0,6,800,0,1,8,1,26892,1,1
0,3,3780,3880,1,5,0,280,60,1,2,1,26893,1,1
1,1,1620,120,0,1,0,1400,120,2,4,1,26894,0,1
1,2,1360,60,0,0,5,1190,60,0,0,0,26895,0,1
1,1,290,40,0,0,5,230,30,0,0,0,26896,0,0
0,3,130,130,1,6,0,0,130,1,1,1,26897,1,1
1,1,710,510,0,0,6,600,130,0,0,0,26898,0,1
1,3,0,0,0,6,0,0,0,0,0,0,26899,0,0
1,3,2220,150,0,0,0,1900,90,0,0,0,26900,0,1
1,2,1540,60,0,0,4,1490,60,0,0,0,26901,0,1
0,2,2170,80,0,0,6,2130,80,0,0,0,26902,1,1
0,2,830,830,3,6,0,310,570,1,1,1,26903,1,1
1,2,5640,620,0,0,0,4760,610,0,0,0,26904,0,1
1,2,5010,240,0,0,0,4880,240,0,0,0,26905,0,1
0,2,2330,310,0,0,0,2100,110,0,0,0,26906,1,1
1,3,2800,130,0,0,4,2800,90,0,0,0,26907,0,1
1,3,70,80,1,6,0,70,70,0,0,0,26908,0,1
0,3,4290,310,0,0,0,4140,240,0,0,0,26909,1,1
1,2,180,60,1,6,0,50,0,2,7,1,26910,0,1
1,2,2750,150,0,0,0,2710,100,0,0,0,26911,0,1
1,1,2420,120,0,0,4,2420,90,0,0,0,26912,0,1
1,3,570,50,0,0,6,550,50,0,0,0,26913,0,0
1,2,1450,90,0,0,0,1450,0,1,12,1,26914,0,0
1,3,1000,1000,3,6,0,150,1000,0,0,0,26915,0,1
1,2,3990,310,1,4,2,3990,0,1,5,1,26916,0,1
1,3,7030,370,0,0,0,7030,0,1,3,1,26917,0,1
0,2,1710,170,0,0,0,1500,60,1,6,1,26918,1,1
1,1,500,70,0,3,0,480,40,1,2,1,26919,0,0
0,3,2700,90,0,0,0,2700,70,0,0,0,26920,1,1
1,3,9410,270,0,2,0,9410,260,0,0,0,26921,0,0
1,2,350,40,0,4,0,310,40,0,0,0,26922,0,1
1,3,5060,250,0,0,0,4990,250,0,0,0,26923,0,1
1,3,5260,260,0,0,0,5120,220,0,0,0,26924,0,1
0,2,4150,340,0,0,6,3870,340,1,6,1,26925,0,0
0,1,3720,920,0,1,0,3090,490,0,0,0,26926,1,1
1,2,1980,70,0,0,0,1970,70,0,0,0,26927,0,1
1,1,320,50,0,0,4,190,40,1,3,1,26928,0,1
1,2,4310,330,0,0,6,3950,180,1,11,1,26929,0,0
0,1,440,60,0,0,0,160,60,0,0,0,26930,1,0
1,3,110,80,4,6,0,110,40,0,0,0,26931,0,1
1,2,4270,4000,2,4,2,4270,190,0,0,0,26932,0,0
0,3,2620,2500,1,3,0,320,30,0,0,0,26933,1,1
1,2,6210,260,0,0,6,6000,260,1,2,1,26934,0,0
1,3,0,0,0,6,0,0,0,0,0,0,26935,0,1
1,2,2740,220,0,0,0,2730,0,2,5,1,26936,0,0
1,2,250,140,3,6,0,250,110,0,0,0,26937,0,1
0,1,520,410,1,1,1,360,50,0,0,0,26938,1,0
0,3,2770,310,0,4,0,2530,310,0,0,0,26939,1,1
1,0,11550,460,0,0,2,6950,230,0,0,0,26940,0,1
1,2,910,240,1,6,0,910,40,0,0,0,26941,0,1
0,2,210,180,0,0,0,110,0,1,11,1,26942,1,0
0,2,620,90,0,0,3,440,0,1,3,1,26943,1,0
0,3,10200,460,0,0,1,10200,400,0,0,0,26944,1,1
1,3,5220,240,0,0,6,4990,240,0,0,0,26945,0,1
1,3,30,30,1,6,0,0,0,1,1,1,26946,0,1
1,3,1870,90,0,0,0,1760,80,1,8,1,26947,0,0
1,2,1810,90,0,1,3,1630,60,0,0,0,26948,0,1
0,3,7910,7910,1,2,0,120,0,0,0,0,26949,1,1
0,3,420,300,2,6,0,420,260,0,0,0,26950,1,1
1,2,1530,120,0,0,3,1530,0,1,3,1,26951,0,1
1,2,9910,370,0,0,4,9910,370,0,0,0,26952,0,1
1,2,2190,70,0,2,0,2190,50,0,0,0,26953,0,1
1,3,420,420,2,6,0,360,250,0,0,0,26954,0,1
1,2,360,60,0,6,0,360,60,0,0,0,26955,0,1
0,2,5770,180,0,0,0,5770,180,0,0,0,26956,1,1
1,2,2300,1530,1,6,0,830,1530,0,0,0,26957,0,1
1,1,1060,50,0,6,0,930,40,0,0,0,26958,0,1
1,3,3740,180,0,1,0,3670,180,0,0,0,26959,0,1
1,1,3290,140,0,0,3,3290,120,0,0,0,26960,0,1
1,2,70,70,2,6,0,70,10,0,0,0,26961,0,1
1,3,370,370,2,6,0,70,370,0,0,0,26962,0,1
0,3,2690,2520,2,6,0,120,2520,0,0,0,26963,1,1
1,2,20,20,1,6,0,10,10,0,0,0,26964,0,1
1,1,0,0,0,6,0,0,0,0,0,0,26965,0,0
1,2,1840,90,0,0,4,1780,90,0,0,0,26966,0,1
0,3,1320,90,0,6,0,1320,60,0,0,0,26967,1,1
1,2,400,5150,2,6,0,400,30,0,0,0,26968,0,1
0,3,1480,610,0,4,0,1480,150,0,0,0,26969,1,1
1,2,580,170,0,0,3,340,40,1,4,1,26970,0,0
1,2,600,90,0,6,0,340,90,0,0,0,26971,0,1
0,2,1980,310,0,6,0,1980,150,0,0,0,26972,1,1
0,1,2240,460,0,0,0,2240,210,0,0,0,26973,1,1
1,3,20,50,4,6,0,20,10,0,0,0,26974,0,0
0,2,720,1350,2,6,0,720,90,1,2,1,26975,1,1
1,3,5120,2300,2,4,0,5120,100,0,0,0,26976,0,1
1,3,4970,180,0,0,0,4970,180,0,0,0,26977,0,1
0,3,2270,1550,0,0,2,2270,0,1,14,1,26978,1,1
1,3,580,580,3,6,0,180,270,0,0,0,26979,0,1
1,1,1260,0,0,6,0,1260,0,0,0,0,26980,0,1
0,2,3210,180,0,0,4,3180,180,0,0,0,26981,1,1
1,1,5480,240,0,0,6,4860,180,0,0,0,26982,0,1
1,3,1570,1570,4,6,0,40,290,0,0,0,26983,0,1
1,2,12860,490,0,0,6,12860,460,0,0,0,26984,0,1
1,3,80,0,0,6,0,80,0,0,0,0,26985,0,1
1,2,750,190,2,6,0,750,10,0,0,0,26986,0,1
1,2,1470,890,2,1,0,40,830,0,0,0,26987,0,1
0,3,270,280,1,6,0,260,280,0,0,0,26988,1,1
1,2,2120,1400,1,6,0,2120,310,0,0,0,26989,0,1
1,2,10,10,0,6,0,10,10,0,0,0,26990,0,1
0,2,1500,670,0,0,0,1290,50,0,0,0,26991,1,1
0,3,1770,270,0,0,0,1610,270,0,0,0,26992,1,1
1,3,0,0,0,6,0,0,0,1,1,1,26993,0,1
1,3,2150,2190,2,6,0,1330,1160,0,0,0,26994,0,1
1,2,910,910,1,6,0,570,10,0,0,0,26995,0,1
0,3,2050,90,0,0,3,1870,90,1,12,1,26996,1,0
1,2,2190,920,0,2,0,1250,90,0,0,0,26997,0,1
1,2,40,40,1,6,0,10,10,0,0,0,26998,0,1
0,2,190,190,3,6,0,10,120,0,0,0,26999,1,1
0,3,2370,310,0,0,0,1840,90,1,4,1,27000,1,1
1,2,600,320,1,5,0,270,40,0,0,0,27001,0,1
1,2,800,460,1,0,3,310,90,0,0,0,27002,0,1
1,0,980,90,0,0,6,670,90,1,2,1,27003,0,1
0,3,1770,90,0,3,3,1770,90,0,0,0,27004,1,1
0,3,840,120,0,0,0,720,0,1,7,1,27005,1,0
1,2,1080,250,0,0,0,830,90,1,2,1,27006,0,1
0,3,880,890,3,6,0,170,70,0,0,0,27007,1,1
0,2,1870,180,0,0,4,1790,180,1,2,1,27008,1,1
1,3,1320,1320,2,5,0,880,200,0,0,0,27009,0,1
1,2,1590,140,0,0,0,1460,20,1,12,1,27010,0,1
1,1,6270,2750,2,5,1,6270,10,0,0,0,27011,0,1
1,3,3970,150,0,1,0,3800,140,0,0,0,27012,0,1
1,2,20,20,2,6,0,20,0,2,4,1,27013,0,0
0,3,6630,290,0,0,6,6380,240,0,0,0,27014,1,1
1,2,5450,310,0,0,2,5450,240,0,0,0,27015,0,1
0,2,4200,310,0,0,0,3810,180,0,0,0,27016,1,1
1,1,1430,120,0,0,0,1090,90,0,0,0,27017,0,1
0,2,1440,60,0,0,4,1370,50,0,0,0,27018,1,1
1,3,180,180,3,6,0,0,0,0,0,0,27019,0,1
0,3,0,0,0,6,0,0,0,1,1,1,27020,1,0
0,3,4870,90,0,3,2,3040,90,1,2,1,27021,1,1
1,2,6000,220,0,0,0,5970,220,0,0,0,27022,0,1
0,1,270,150,1,0,3,140,60,0,0,0,27023,1,1
0,2,2850,100,0,0,2,2830,100,1,2,1,27024,1,1
1,3,440,440,3,6,0,120,150,0,0,0,27025,0,1
1,3,50,50,1,6,0,0,0,0,0,0,27026,0,1
1,1,30,30,1,6,0,0,0,1,11,1,27027,0,0
1,2,1830,50,0,0,6,1830,50,0,0,0,27028,0,0
1,3,220,220,3,6,0,90,0,0,0,0,27029,0,1
1,3,7660,350,0,0,6,7220,340,0,0,0,27030,0,1
0,2,9630,610,0,0,1,5800,210,1,2,1,27031,1,1
1,1,1450,550,0,3,2,1430,60,0,0,0,27032,0,1
0,2,400,610,4,6,0,0,0,0,0,0,27033,1,1
1,3,13340,3390,0,0,6,13020,580,1,6,1,27034,0,0
1,2,4100,210,0,4,2,3970,210,0,0,0,27035,0,1
1,2,10550,460,0,0,6,10550,460,0,0,0,27036,0,1
0,1,1280,770,1,0,1,460,40,0,0,0,27037,1,1
1,3,420,430,1,6,0,270,430,0,0,0,27038,0,1
1,3,50,20,0,6,0,50,20,0,0,0,27039,0,0
1,3,920,930,3,6,0,680,930,0,0,0,27040,0,1
1,3,300,150,1,6,0,10,150,0,0,0,27041,0,1
0,2,2350,390,0,0,4,2200,390,0,0,0,27042,0,1
0,1,150,150,4,6,0,0,50,1,1,1,27043,1,0
0,2,500,90,4,6,0,500,0,0,0,0,27044,1,1
0,1,820,820,3,6,0,0,70,0,0,0,27045,1,1
0,3,30,30,3,6,0,0,10,1,1,1,27046,1,1
0,3,2300,120,0,0,0,2300,120,1,2,1,27047,1,0
1,1,1920,100,0,0,0,1700,100,1,12,1,27048,0,1
1,2,6130,490,0,0,4,5720,490,2,4,1,27049,0,0
0,3,310,310,4,6,0,50,200,0,0,0,27050,1,1
0,1,510,440,2,2,2,510,30,0,0,0,27051,1,1
1,1,510,50,0,0,0,400,40,0,0,0,27052,0,1
1,1,840,80,0,0,3,700,50,1,12,1,27053,0,0
0,0,1760,60,0,1,2,1760,50,0,0,0,27054,1,1
1,2,1490,90,0,1,2,1460,60,0,0,0,27055,0,1
1,1,610,50,0,0,6,590,0,1,3,1,27056,0,1
1,3,1570,90,0,2,0,1430,80,0,0,0,27057,0,0
0,2,580,40,0,6,0,580,30,0,0,0,27058,1,1
1,2,470,470,2,6,0,20,10,0,0,0,27059,0,0
1,1,920,30,0,1,5,810,30,0,0,0,27060,0,1
0,2,30,30,3,6,0,0,30,1,1,1,27061,1,1
0,1,8960,680,0,0,2,8960,240,0,0,0,27062,1,1
0,3,320,750,3,5,0,320,10,0,0,0,27063,1,1
1,2,600,40,0,0,6,310,40,0,0,0,27064,0,1
0,2,1060,1060,1,6,0,310,270,0,0,0,27065,1,1
1,1,0,0,0,6,0,0,0,1,1,1,27066,0,0
0,3,30,310,4,6,0,10,30,1,2,1,27067,1,1
1,2,430,60,0,3,0,290,50,2,6,1,27068,0,0
0,3,4630,610,0,0,4,4590,460,0,0,0,27069,1,1
0,3,1010,90,0,6,0,790,60,0,0,0,27070,1,1
0,3,10,10,0,6,0,10,0,1,15,1,27071,1,0
0,1,90,310,5,6,0,50,90,0,0,0,27072,1,1
1,3,1190,1190,2,6,0,550,1190,0,0,0,27073,0,1
0,1,2870,130,0,0,4,2750,130,0,0,0,27074,1,0
0,2,2000,90,0,2,0,2000,90,0,0,0,27075,1,1
0,2,400,400,3,6,0,20,0,0,0,0,27076,1,1
1,2,310,40,0,0,6,280,40,1,2,1,27077,0,1
0,3,1540,90,0,0,0,1410,90,0,0,0,27078,1,1
1,2,6300,460,0,0,4,5940,220,0,0,0,27079,0,1
0,3,70,1860,3,6,0,70,60,0,0,0,27080,1,1
0,2,2410,210,0,0,6,2240,90,0,0,0,27081,1,1
1,2,1790,150,0,0,0,1560,40,1,12,1,27082,0,0
0,3,1430,750,1,6,0,1430,80,0,0,0,27083,1,1
1,1,2870,240,0,0,0,2740,150,1,7,1,27084,0,0
0,2,1780,1780,1,2,2,70,0,2,4,1,27085,1,1
1,0,3050,60,0,1,0,2810,60,0,0,0,27086,0,1
1,1,20,20,1,6,0,20,10,1,6,1,27087,0,1
1,2,170,170,1,6,0,100,0,0,0,0,27088,0,0
0,2,2040,80,0,0,0,2040,60,0,0,0,27089,1,1
0,2,620,100,0,0,6,500,40,1,2,1,27090,1,1
0,1,2430,90,0,0,4,2360,90,1,2,1,27091,1,0
1,2,280,280,3,6,0,20,30,0,0,0,27092,0,1
1,3,5780,210,0,3,2,5780,200,0,0,0,27093,0,1
0,1,5360,250,0,0,5,5220,200,0,0,0,27094,1,1
0,2,1670,1670,2,2,0,1350,1670,0,0,0,27095,1,1
0,2,2760,120,0,0,0,2410,120,0,0,0,27096,1,1
1,3,280,120,3,6,0,280,0,0,0,0,27097,0,1
1,3,140,140,2,6,0,0,0,1,1,1,27098,0,1
1,2,1980,150,0,0,0,1870,90,0,0,0,27099,0,1
1,1,780,780,4,6,0,20,780,0,0,0,27100,0,1
1,2,7270,7470,1,0,0,3490,7470,1,1,1,27101,0,0
0,2,40,30,0,6,0,40,30,0,0,0,27102,1,1
0,3,90,70,2,6,0,90,0,0,0,0,27103,1,1
1,2,20,20,1,6,0,10,10,0,0,0,27104,0,1
1,2,1160,160,0,0,0,900,50,1,2,1,27105,0,0
0,1,40,20,1,6,0,40,0,0,0,0,27106,1,1
0,2,3850,160,0,0,4,3800,140,0,0,0,27107,1,1
1,1,890,60,0,6,0,850,50,0,0,0,27108,0,1
0,2,860,90,0,0,0,640,60,0,0,0,27109,1,1
1,2,980,100,0,1,0,790,80,1,6,1,27110,0,0
1,1,430,90,0,5,0,350,0,1,11,1,27111,0,0
1,0,4140,3650,1,2,0,4140,580,0,0,0,27112,0,0
0,2,1670,120,0,0,3,1550,120,0,0,0,27113,1,1
0,3,2700,2440,1,2,1,290,120,0,0,0,27114,1,1
1,2,40,40,3,6,0,0,40,1,1,1,27115,0,1
0,1,2910,2860,2,4,2,0,0,2,3,1,27116,1,1
1,1,6930,240,0,0,0,6930,240,0,0,0,27117,0,1
1,3,170,170,3,6,0,100,160,0,0,0,27118,0,1
0,1,470,60,0,6,0,290,60,0,0,0,27119,1,0
0,2,4170,3400,1,5,1,580,50,0,0,0,27120,1,1
0,3,4680,120,0,4,0,4680,120,1,7,1,27121,1,0
0,3,3750,1890,0,0,2,1760,80,1,13,1,27122,1,0
1,3,2150,310,0,0,0,2150,80,0,0,0,27123,0,1
1,3,210,30,0,6,0,110,30,0,0,0,27124,0,1
0,3,250,250,1,6,0,0,0,0,0,0,27125,1,1
1,3,40,40,0,6,0,40,40,0,0,0,27126,0,1
1,3,570,510,3,6,0,570,210,0,0,0,27127,0,1
0,3,11190,470,0,0,6,10690,460,0,0,0,27128,1,1
1,2,2660,240,0,0,0,2150,150,1,4,1,27129,0,0
1,3,2700,1480,2,5,0,1440,1480,0,0,0,27130,0,1
0,3,0,0,0,6,0,0,0,0,0,0,27131,1,0
0,3,2860,120,0,0,0,2810,110,0,0,0,27132,1,1
1,1,270,270,1,6,0,50,50,0,0,0,27133,0,1
1,2,1480,150,0,5,0,1480,120,0,0,0,27134,0,1
1,2,1100,1100,2,6,0,560,550,0,0,0,27135,0,1
1,1,800,150,0,0,2,610,40,2,9,1,27136,0,0
1,1,1850,310,0,6,0,1720,240,1,2,1,27137,0,1
1,2,7290,270,0,0,6,7230,260,0,0,0,27138,0,1
1,3,2460,460,0,0,0,1960,90,1,12,1,27139,0,0
0,2,14930,610,0,0,6,13910,490,0,0,0,27140,1,1
1,2,7440,11510,2,2,4,6270,1060,0,0,0,27141,0,1
0,3,150,140,2,6,0,150,0,0,0,0,27142,1,1
0,2,1800,1800,2,5,1,30,50,1,2,1,27143,1,1
0,0,4770,230,0,0,4,4650,230,0,0,0,27144,1,1
1,1,3000,150,0,2,0,2900,150,0,0,0,27145,0,0
1,2,7760,2880,0,0,0,7760,2080,0,0,0,27146,0,1
0,3,280,60,0,6,0,280,60,0,0,0,27147,1,1
1,1,4130,190,0,0,0,4130,190,0,0,0,27148,0,1
0,3,1140,90,0,0,0,1010,60,2,8,1,27149,1,0
1,3,580,90,0,0,0,400,90,1,4,1,27150,0,1
1,3,30,30,1,6,0,0,0,1,1,1,27151,0,1
1,1,1780,460,0,4,0,1170,120,0,0,0,27152,0,1
1,2,280,280,4,6,0,10,280,0,0,0,27153,0,1
1,2,620,90,0,0,5,440,90,1,15,1,27154,0,0
1,0,210,210,4,6,0,10,30,0,0,0,27155,0,1
0,2,1030,50,0,0,6,1030,0,1,27,1,27156,1,0
0,3,430,50,0,6,0,350,50,1,12,1,27157,1,0
1,2,510,50,0,0,3,390,50,0,0,0,27158,0,0
0,1,1410,180,0,0,0,1150,80,1,4,1,27159,1,0
1,1,10,0,0,6,0,10,0,1,13,1,27160,0,0
1,1,1490,90,0,6,0,1220,90,0,0,0,27161,0,1
0,2,2080,90,0,0,6,2080,80,0,0,0,27162,1,1
1,3,240,60,0,0,0,210,0,1,13,1,27163,0,1
0,2,350,50,0,3,0,220,40,0,0,0,27164,1,1
1,2,7270,310,0,0,2,7270,0,1,3,1,27165,0,1
0,1,310,40,0,0,4,240,0,1,3,1,27166,1,1
1,2,300,90,0,0,5,250,90,0,0,0,27167,0,0
0,3,550,100,0,0,4,420,50,1,2,1,27168,1,1
0,3,2440,160,0,1,0,2140,90,0,0,0,27169,1,1
1,2,2570,210,0,0,0,2160,90,0,0,0,27170,0,1
0,3,2720,140,0,0,6,2560,140,0,0,0,27171,1,1
0,3,70,40,1,6,0,70,10,0,0,0,27172,1,1
1,1,10,10,0,6,0,10,10,0,0,0,27173,0,1
0,2,360,350,1,6,0,120,30,0,0,0,27174,1,1
0,2,4170,200,0,0,0,4110,200,0,0,0,27175,1,1
1,3,0,0,0,6,0,0,0,1,1,1,27176,0,1
1,3,430,430,3,6,0,210,90,0,0,0,27177,0,1
1,1,1880,0,0,5,0,1880,0,1,4,1,27178,0,0
1,3,810,60,0,6,0,650,40,0,0,0,27179,0,1
1,1,440,450,4,6,0,80,130,0,0,0,27180,0,1
1,3,910,70,0,6,0,760,50,0,0,0,27181,0,1
0,3,1600,370,0,0,0,1390,370,0,0,0,27182,1,1
0,3,3070,310,0,0,0,2130,150,0,0,0,27183,1,1
0,2,110,150,3,6,0,110,0,1,3,1,27184,1,0
0,2,1570,90,0,0,0,1500,90,1,2,1,27185,1,1
0,3,290,290,2,6,0,180,70,0,0,0,27186,1,1
0,1,680,320,1,6,0,680,120,0,0,0,27187,1,1
0,3,3690,180,0,0,6,3690,140,0,0,0,27188,1,1
0,2,20,20,2,6,0,0,20,1,1,1,27189,1,0
1,3,9380,340,0,1,4,9370,280,1,2,1,27190,0,1
0,3,130,130,1,6,0,10,10,0,0,0,27191,1,1
0,3,80,0,0,6,0,80,0,1,13,1,27192,1,0
0,3,500,0,0,6,0,500,0,0,0,0,27193,1,0
1,2,5530,270,0,0,0,5400,270,0,0,0,27194,0,1
1,3,80,0,0,6,0,80,0,1,4,1,27195,0,0
